language1,language2,ldn
Ewe,Finnish,0.5380952380952381
Faroese,Finnish,0.615625
Fijian,Finnish,0.26095238095238094
Franco-Provençal,Finnish,0.6233766233766234
French,Finnish,0.49777777777777776
Friulian,Finnish,0.6321428571428571
Gagauz,Finnish,0.6363636363636364
Galician,Finnish,0.652014652014652
Georgian,Finnish,0.44375
German,Finnish,0.6178571428571429
Gilaki,Finnish,0.440625
Gorontalo,Finnish,0.5424836601307189
Gothic,Finnish,0.5763888888888888
Greek,Finnish,0.5194444444444445
Greenlandic,Finnish,0.45961538461538465
Gujarati,Finnish,0.565625
Hakka,Finnish,0.4717948717948718
Hausa,Finnish,0.43067033976124885
Hawaiian,Finnish,0.4766666666666667
Hebrew,Finnish,0.6428571428571428
Herero,Finnish,0.6
Hindi,Finnish,0.46964490263459335
Hungarian,Finnish,0.3845454545454545
Icelandic,Finnish,0.485
Igbo,Finnish,0.3375
Indonesian,Finnish,0.479
Ingush,Finnish,0.5071225071225072
Irish,Finnish,0.48333333333333334
Japanese,Finnish,0.4949494949494949
Javanese,Finnish,0.6353383458646616
Kabardian,Finnish,0.4784688995215311
Kabiye,Finnish,0.5125
Kabyle,Finnish,0.5222222222222223
Kalmyk,Finnish,0.6571428571428571
Kannada,Finnish,0.5177777777777778
Kapampangan,Finnish,0.5325670498084291
Karachay-Balkar,Finnish,0.5714285714285714
Karakalpak,Finnish,0.6373626373626373
Kashmiri,Finnish,0.4159090909090909
Kashubian,Finnish,0.555
Kazakh,Finnish,0.5857142857142857
Khmer,Finnish,0.3984615384615385
Kikuyu,Finnish,0.6321428571428571
Kinyarwanda,Finnish,0.5375
Kirghiz,Finnish,0.5224358974358975
Kirundi,Finnish,0.5135135135135135
Komi-Permyak,Finnish,0.503968253968254
Konkani,Finnish,0.6071428571428571
Korean,Finnish,0.351981351981352
Kuanyama,Finnish,0.6031746031746031
Ladino,Finnish,0.609375
Lak,Finnish,0.5641025641025641
Lao,Finnish,0.55
Latin,Finnish,0.5305555555555556
Lezgian,Finnish,0.4068181818181818
Limburgish,Finnish,0.5892857142857143
Lingala,Finnish,0.5897435897435898
Lithuanian,Finnish,0.55
Livvi-Karelian,Finnish,0.16666666666666666
Lombard,Finnish,0.6071428571428571
Luganda,Finnish,0.515625
Luxembourgish,Finnish,0.5352564102564102
Macedonian,Finnish,0.6071428571428571
Maithili,Finnish,0.5865384615384616
Malayalam,Finnish,0.5
Maltese,Finnish,0.5027777777777778
Manx,Finnish,0.48055555555555557
Maori,Finnish,0.47444444444444445
Marathi,Finnish,0.569078947368421
Marshallese,Finnish,0.592436974789916
Mazandarani,Finnish,0.6052631578947368
Minangkabau,Finnish,0.5808823529411765
Mingrelian,Finnish,0.6666666666666666
Mirandese,Finnish,0.6693877551020408
Moksha,Finnish,0.4189189189189189
Muscogee,Finnish,0.4412878787878788
Nahuatl,Finnish,0.5258064516129032
Nauruan,Finnish,0.35784313725490197
Navajo,Finnish,0.49292929292929294
Ndonga,Finnish,0.611111111111111
Neapolitan,Finnish,0.5277777777777778
Newar,Finnish,0.5641025641025641
Norfolk,Finnish,0.5568181818181818
Nuosu,Finnish,0.5857142857142857
Occitan,Finnish,0.475
Odia,Finnish,0.605911330049261
Ossetian,Finnish,0.6321428571428571
Pali,Finnish,0.5138888888888888
Pangasinan,Finnish,0.6406926406926406
Papiamentu,Finnish,0.6178571428571429
Piedmontese,Finnish,0.6035714285714285
Polish,Finnish,0.5625
Ripuarian,Finnish,0.6165413533834586
Romani,Finnish,0.565625
Romanian,Finnish,0.578125
Romansh,Finnish,0.54375
Russian,Finnish,0.37785714285714284
Sakha,Finnish,0.5160256410256411
Samoan,Finnish,0.42818181818181816
Sango,Finnish,0.5321428571428571
Sanskrit,Finnish,0.575
Santali,Finnish,0.475
Scots,Finnish,0.6007326007326007
Serbian,Finnish,0.48666666666666664
Sesotho,Finnish,0.6035714285714285
Shona,Finnish,0.5827067669172932
Sicilian,Finnish,0.68796992481203
Sindhi,Finnish,0.6190476190476191
Sinhalese,Finnish,0.6009852216748768
Slovak,Finnish,0.5928571428571429
Slovenian,Finnish,0.48333333333333334
Somali,Finnish,0.5130023640661938
Spanish,Finnish,0.42727272727272725
Sranan,Finnish,0.49707602339181284
Sundanese,Finnish,0.5303550973654066
Swati,Finnish,0.505
Swedish,Finnish,0.5642857142857143
Tahitian,Finnish,0.5061728395061729
Tajik,Finnish,0.65
Tamil,Finnish,0.5244444444444445
Tatar,Finnish,0.5821428571428571
Telugu,Finnish,0.4445454545454545
Tetum,Finnish,0.6157635467980296
Thai,Finnish,0.5083333333333333
Tigrinya,Finnish,0.5361111111111111
Tongan,Finnish,0.3341269841269841
Tsonga,Finnish,0.6507936507936508
Tswana,Finnish,0.5462962962962963
Tulu,Finnish,0.4105571847507331
Tumbuka,Finnish,0.5763888888888888
Turkish,Finnish,0.3925
Turkmen,Finnish,0.5897435897435898
Tuvan,Finnish,0.5964285714285714
Udmurt,Finnish,0.38
Ukrainian,Finnish,0.65
Urdu,Finnish,0.6190476190476191
Uyghur,Finnish,0.34774436090225563
Venda,Finnish,0.5737179487179487
Vepsian,Finnish,0.2565789473684211
Vietnamese,Finnish,0.48148148148148145
Võro,Finnish,0.2967032967032967
Walloon,Finnish,0.6015037593984962
Waray,Finnish,0.6326530612244898
Welsh,Finnish,0.540625
Wolof,Finnish,0.5952380952380952
Wu,Finnish,0.559375
Xhosa,Finnish,0.45454545454545453
Yoruba,Finnish,0.48333333333333334
Zeelandic,Finnish,0.5785714285714285
Zulu,Finnish,0.3519882179675994
Abkhazian,Franco-Provençal,0.6205357142857143
Acehnese,Franco-Provençal,0.4982078853046595
Adyghe,Franco-Provençal,0.46774193548387094
Afar,Franco-Provençal,0.5625
Afrikaans,Franco-Provençal,0.5238095238095238
Akan,Franco-Provençal,0.5546875
Alemannic,Franco-Provençal,0.5584415584415584
Amharic,Franco-Provençal,0.5340909090909091
Anglo-Saxon,Franco-Provençal,0.5800865800865801
Arabic,Franco-Provençal,0.6060606060606061
Aragonese,Franco-Provençal,0.42045454545454547
Armenian,Franco-Provençal,0.48148148148148145
Aromanian,Franco-Provençal,0.36917562724014336
Assamese,Franco-Provençal,0.5391705069124424
Asturian,Franco-Provençal,0.42803030303030304
Atikamekw,Franco-Provençal,0.5814814814814815
Avar,Franco-Provençal,0.45454545454545453
Bambara,Franco-Provençal,0.544973544973545
Banjar,Franco-Provençal,0.5198412698412699
Bashkir,Franco-Provençal,0.5670995670995671
Basque,Franco-Provençal,0.5606060606060606
Bavarian,Franco-Provençal,0.5031055900621118
Belarusian,Franco-Provençal,0.4579124579124579
Bengali,Franco-Provençal,0.5454545454545454
Bhojpuri,Franco-Provençal,0.49038461538461536
Bislama,Franco-Provençal,0.543778801843318
Bosnian,Franco-Provençal,0.4734848484848485
Breton,Franco-Provençal,0.5037878787878788
Buginese,Franco-Provençal,0.4513888888888889
Bulgarian,Franco-Provençal,0.4276094276094276
Burmese,Franco-Provençal,0.36616161616161613
Buryat,Franco-Provençal,0.5844155844155844
Cantonese,Franco-Provençal,0.31729055258467026
Catalan,Franco-Provençal,0.3722943722943723
Cebuano,Franco-Provençal,0.5
Chamorro,Franco-Provençal,0.4292929292929293
Chavacano,Franco-Provençal,0.3973063973063973
Chechen,Franco-Provençal,0.6060606060606061
Cherokee,Franco-Provençal,0.46386946386946387
Cheyenne,Franco-Provençal,0.4318181818181818
Chichewa,Franco-Provençal,0.5
Chinese,Franco-Provençal,0.5416666666666666
Choctaw,Franco-Provençal,0.4625
Chuvash,Franco-Provençal,0.4781144781144781
Cornish,Franco-Provençal,0.5541125541125541
Corsican,Franco-Provençal,0.3161290322580645
Croatian,Franco-Provençal,0.5075757575757576
Czech,Franco-Provençal,0.4734848484848485
Danish,Franco-Provençal,0.5324675324675324
Divehi,Franco-Provençal,0.5705128205128205
Dutch,Franco-Provençal,0.5497835497835498
Dzongkha,Franco-Provençal,0.6122448979591837
Emilian-Romagnol,Franco-Provençal,0.41558441558441556
English,Franco-Provençal,0.5194805194805194
Erzya,Franco-Provençal,0.5050505050505051
Esperanto,Franco-Provençal,0.4718614718614718
Estonian,Franco-Provençal,0.5974025974025974
Ewe,Franco-Provençal,0.5396825396825397
Faroese,Franco-Provençal,0.5454545454545454
Fijian,Franco-Provençal,0.43434343434343436
Finnish,Franco-Provençal,0.6233766233766234
French,Franco-Provençal,0.28138528138528135
Friulian,Franco-Provençal,0.4242424242424242
Gagauz,Franco-Provençal,0.6470588235294118
Galician,Franco-Provençal,0.42410714285714285
Georgian,Franco-Provençal,0.4292929292929293
German,Franco-Provençal,0.6017316017316017
Gilaki,Franco-Provençal,0.38620689655172413
Gorontalo,Franco-Provençal,0.5674603174603174
Gothic,Franco-Provençal,0.54296875
Greek,Franco-Provençal,0.48148148148148145
Greenlandic,Franco-Provençal,0.4522144522144522
Gujarati,Franco-Provençal,0.5189393939393939
Hakka,Franco-Provençal,0.4575757575757576
Hausa,Franco-Provençal,0.6233766233766234
Hawaiian,Franco-Provençal,0.5037878787878788
Hebrew,Franco-Provençal,0.6060606060606061
Herero,Franco-Provençal,0.5670995670995671
Hindi,Franco-Provençal,0.5223214285714286
Hungarian,Franco-Provençal,0.3856749311294766
Icelandic,Franco-Provençal,0.46060606060606063
Igbo,Franco-Provençal,0.341991341991342
Indonesian,Franco-Provençal,0.4949494949494949
Ingush,Franco-Provençal,0.4548611111111111
Irish,Franco-Provençal,0.47474747474747475
Japanese,Franco-Provençal,0.5340909090909091
Javanese,Franco-Provençal,0.6428571428571428
Kabardian,Franco-Provençal,0.39882697947214074
Kabiye,Franco-Provençal,0.532967032967033
Kabyle,Franco-Provençal,0.5016835016835016
Kalmyk,Franco-Provençal,0.6536796536796536
Kannada,Franco-Provençal,0.571969696969697
Kapampangan,Franco-Provençal,0.5580357142857143
Karachay-Balkar,Franco-Provençal,0.5625
Karakalpak,Franco-Provençal,0.5670995670995671
Kashmiri,Franco-Provençal,0.45454545454545453
Kashubian,Franco-Provençal,0.5108695652173914
Kazakh,Franco-Provençal,0.5670995670995671
Khmer,Franco-Provençal,0.40326340326340326
Kikuyu,Franco-Provençal,0.6103896103896104
Kinyarwanda,Franco-Provençal,0.5265151515151515
Kirghiz,Franco-Provençal,0.5
Kirundi,Franco-Provençal,0.5125
Komi-Permyak,Franco-Provençal,0.543778801843318
Konkani,Franco-Provençal,0.6166666666666667
Korean,Franco-Provençal,0.4962121212121212
Kuanyama,Franco-Provençal,0.5714285714285714
Ladino,Franco-Provençal,0.45075757575757575
Lak,Franco-Provençal,0.55859375
Lao,Franco-Provençal,0.5075757575757576
Latin,Franco-Provençal,0.4696969696969697
Lezgian,Franco-Provençal,0.5800865800865801
Limburgish,Franco-Provençal,0.5670995670995671
Lingala,Franco-Provençal,0.5491071428571428
Lithuanian,Franco-Provençal,0.5568181818181818
Livvi-Karelian,Franco-Provençal,0.5234375
Lombard,Franco-Provençal,0.36796536796536794
Luganda,Franco-Provençal,0.5037878787878788
Luxembourgish,Franco-Provençal,0.51953125
Macedonian,Franco-Provençal,0.5194805194805194
Maithili,Franco-Provençal,0.5511363636363636
Malayalam,Franco-Provençal,0.5084175084175084
Maltese,Franco-Provençal,0.48484848484848486
Manx,Franco-Provençal,0.468013468013468
Maori,Franco-Provençal,0.5483870967741935
Marathi,Franco-Provençal,0.5340909090909091
Marshallese,Franco-Provençal,0.5952380952380952
Mazandarani,Franco-Provençal,0.44360902255639095
Minangkabau,Franco-Provençal,0.5625
Mingrelian,Franco-Provençal,0.6607142857142857
Mirandese,Franco-Provençal,0.5
Moksha,Franco-Provençal,0.5166666666666667
Muscogee,Franco-Provençal,0.475
Nahuatl,Franco-Provençal,0.5277777777777778
Nauruan,Franco-Provençal,0.35119047619047616
Navajo,Franco-Provençal,0.47138047138047134
Ndonga,Franco-Provençal,0.6009852216748768
Neapolitan,Franco-Provençal,0.35353535353535354
Newar,Franco-Provençal,0.5546875
Norfolk,Franco-Provençal,0.4868421052631579
Nuosu,Franco-Provençal,0.5541125541125541
Occitan,Franco-Provençal,0.37037037037037035
Odia,Franco-Provençal,0.6149068322981366
Ossetian,Franco-Provençal,0.5497835497835498
Pali,Franco-Provençal,0.5050505050505051
Pangasinan,Franco-Provençal,0.656084656084656
Papiamentu,Franco-Provençal,0.5021645021645021
Piedmontese,Franco-Provençal,0.3722943722943723
Polish,Franco-Provençal,0.5367965367965368
Ripuarian,Franco-Provençal,0.5584415584415584
Romani,Franco-Provençal,0.5113636363636364
Romanian,Franco-Provençal,0.42424242424242425
Romansh,Franco-Provençal,0.3939393939393939
Russian,Franco-Provençal,0.4214876033057851
Sakha,Franco-Provençal,0.546875
Samoan,Franco-Provençal,0.39118457300275483
Sango,Franco-Provençal,0.4698275862068966
Sanskrit,Franco-Provençal,0.5286195286195287
Santali,Franco-Provençal,0.43434343434343436
Scots,Franco-Provençal,0.5064935064935064
Serbian,Franco-Provençal,0.4621212121212121
Sesotho,Franco-Provençal,0.5497835497835497
Shona,Franco-Provençal,0.5806451612903225
Sicilian,Franco-Provençal,0.5267857142857143
Sindhi,Franco-Provençal,0.6833333333333333
Sinhalese,Franco-Provençal,0.6071428571428571
Slovak,Franco-Provençal,0.5151515151515151
Slovenian,Franco-Provençal,0.41414141414141414
Somali,Franco-Provençal,0.6277056277056277
Spanish,Franco-Provençal,0.4431818181818182
Sranan,Franco-Provençal,0.44802867383512546
Sundanese,Franco-Provençal,0.6015625
Swati,Franco-Provençal,0.4575757575757576
Swedish,Franco-Provençal,0.5324675324675324
Tahitian,Franco-Provençal,0.468013468013468
Tajik,Franco-Provençal,0.5411255411255411
Tamil,Franco-Provençal,0.5757575757575758
Tatar,Franco-Provençal,0.5497835497835498
Telugu,Franco-Provençal,0.625
Tetum,Franco-Provençal,0.6739130434782609
Thai,Franco-Provençal,0.4848484848484848
Tigrinya,Franco-Provençal,0.5084175084175084
Tongan,Franco-Provençal,0.4781144781144781
Tsonga,Franco-Provençal,0.625615763546798
Tswana,Franco-Provençal,0.5363984674329502
Tulu,Franco-Provençal,0.40909090909090906
Tumbuka,Franco-Provençal,0.5431034482758621
Turkish,Franco-Provençal,0.39646464646464646
Turkmen,Franco-Provençal,0.5670995670995671
Tuvan,Franco-Provençal,0.5714285714285714
Udmurt,Franco-Provençal,0.43636363636363634
Ukrainian,Franco-Provençal,0.5670995670995671
Urdu,Franco-Provençal,0.5454545454545454
Uyghur,Franco-Provençal,0.3225806451612903
Venda,Franco-Provençal,0.52734375
Vepsian,Franco-Provençal,0.52734375
Vietnamese,Franco-Provençal,0.5670995670995671
Võro,Franco-Provençal,0.5892857142857143
Walloon,Franco-Provençal,0.39215686274509803
Waray,Franco-Provençal,0.7068965517241379
Welsh,Franco-Provençal,0.4659090909090909
Wolof,Franco-Provençal,0.6481481481481481
Wu,Franco-Provençal,0.5568181818181818
Xhosa,Franco-Provençal,0.40771349862258954
Yoruba,Franco-Provençal,0.468013468013468
Zeelandic,Franco-Provençal,0.5454545454545454
Zulu,Franco-Provençal,0.6233766233766234
Abkhazian,French,0.5448717948717948
Acehnese,French,0.5135135135135135
Adyghe,French,0.4617224880382775
Afar,French,0.5480769230769231
Afrikaans,French,0.4375
Akan,French,0.5675675675675675
Alemannic,French,0.46875
Amharic,French,0.472
Anglo-Saxon,French,0.48125
Arabic,French,0.521875
Aragonese,French,0.459375
Armenian,French,0.49444444444444446
Aromanian,French,0.3130630630630631
Assamese,French,0.5482625482625483
Asturian,French,0.4326923076923077
Atikamekw,French,0.5465465465465466
Avar,French,0.445
Bambara,French,0.4197368421052632
Banjar,French,0.5032679738562091
Bashkir,French,0.478125
Basque,French,0.57875
Bavarian,French,0.515527950310559
Belarusian,French,0.4638888888888889
Bengali,French,0.509375
Bhojpuri,French,0.4838709677419355
Bislama,French,0.4375
Bosnian,French,0.465625
Breton,French,0.465625
Buginese,French,0.452991452991453
Bulgarian,French,0.4444444444444444
Burmese,French,0.36875
Buryat,French,0.5654761904761905
Cantonese,French,0.3011764705882353
Catalan,French,0.365625
Cebuano,French,0.5163398692810457
Chamorro,French,0.43333333333333335
Chavacano,French,0.44166666666666665
Chechen,French,0.50625
Cherokee,French,0.45
Cheyenne,French,0.45085470085470086
Chichewa,French,0.5371621621621622
Chinese,French,0.497
Choctaw,French,0.4498106060606061
Chuvash,French,0.48333333333333334
Cornish,French,0.48125
Corsican,French,0.3473684210526316
Croatian,French,0.475
Czech,French,0.48125
Danish,French,0.46875
Divehi,French,0.43548387096774194
Dutch,French,0.471875
Dzongkha,French,0.5669642857142857
Emilian-Romagnol,French,0.378125
English,French,0.4625
Erzya,French,0.5083333333333333
Esperanto,French,0.415625
Estonian,French,0.5125
Ewe,French,0.5142857142857142
Faroese,French,0.540625
Fijian,French,0.26
Finnish,French,0.49777777777777776
Franco-Provençal,French,0.28138528138528135
Friulian,French,0.396875
Gagauz,French,0.5795454545454546
Galician,French,0.40705128205128205
Georgian,French,0.46458333333333335
German,French,0.51875
Gilaki,French,0.409375
Gorontalo,French,0.5620915032679739
Gothic,French,0.5416666666666666
Greek,French,0.5055555555555555
Greenlandic,French,0.4634615384615385
Gujarati,French,0.503125
Hakka,French,0.43846153846153846
Hausa,French,0.4214876033057851
Hawaiian,French,0.47444444444444445
Hebrew,French,0.509375
Herero,French,0.490625
Hindi,French,0.4587628865979381
Hungarian,French,0.3809090909090909
Icelandic,French,0.455
Igbo,French,0.3357142857142857
Indonesian,French,0.467
Ingush,French,0.4444444444444444
Irish,French,0.49722222222222223
Japanese,French,0.48148148148148145
Javanese,French,0.5493421052631579
Kabardian,French,0.423444976076555
Kabiye,French,0.475
Kabyle,French,0.5138888888888888
Kalmyk,French,0.565625
Kannada,French,0.5625
Kapampangan,French,0.5632183908045977
Karachay-Balkar,French,0.5444015444015444
Karakalpak,French,0.5192307692307693
Kashmiri,French,0.3931818181818182
Kashubian,French,0.525
Kazakh,French,0.496875
Khmer,French,0.36923076923076925
Kikuyu,French,0.525
Kinyarwanda,French,0.53125
Kirghiz,French,0.5096153846153846
Kirundi,French,0.5135135135135135
Komi-Permyak,French,0.4826388888888889
Konkani,French,0.6
Korean,French,0.331002331002331
Kuanyama,French,0.5277777777777778
Ladino,French,0.475
Lak,French,0.5576923076923077
Lao,French,0.496875
Latin,French,0.4388888888888889
Lezgian,French,0.37727272727272726
Limburgish,French,0.484375
Lingala,French,0.4775641025641026
Lithuanian,French,0.5455555555555556
Livvi-Karelian,French,0.5256410256410257
Lombard,French,0.36875
Luganda,French,0.515625
Luxembourgish,French,0.5032051282051282
Macedonian,French,0.471875
Maithili,French,0.5144230769230769
Malayalam,French,0.4666666666666667
Maltese,French,0.4888888888888889
Manx,French,0.45
Maori,French,0.4633333333333333
Marathi,French,0.5296052631578947
Marshallese,French,0.4742647058823529
Mazandarani,French,0.45864661654135336
Minangkabau,French,0.5588235294117647
Mingrelian,French,0.592948717948718
Mirandese,French,0.4642857142857143
Moksha,French,0.5067567567567568
Muscogee,French,0.45738636363636365
Nahuatl,French,0.4935483870967742
Nauruan,French,0.3333333333333333
Navajo,French,0.4666666666666667
Ndonga,French,0.5104166666666666
Neapolitan,French,0.37222222222222223
Newar,French,0.5
Norfolk,French,0.4659090909090909
Nuosu,French,0.49375
Occitan,French,0.35277777777777775
Odia,French,0.5517241379310345
Ossetian,French,0.503125
Pali,French,0.5
Pangasinan,French,0.5643939393939394
Papiamentu,French,0.475
Piedmontese,French,0.325
Polish,French,0.5125
Ripuarian,French,0.4769736842105263
Romani,French,0.5125
Romanian,French,0.428125
Romansh,French,0.39375
Russian,French,0.3628571428571429
Sakha,French,0.5448717948717948
Samoan,French,0.41545454545454547
Sango,French,0.4642857142857143
Sanskrit,French,0.5527777777777778
Santali,French,0.4583333333333333
Scots,French,0.4391025641025641
Serbian,French,0.45
Sesotho,French,0.484375
Shona,French,0.5164473684210527
Sicilian,French,0.47039473684210525
Sindhi,French,0.6666666666666667
Sinhalese,French,0.605911330049261
Slovak,French,0.459375
Slovenian,French,0.41388888888888886
Somali,French,0.5492021276595744
Spanish,French,0.34454545454545454
Sranan,French,0.4590643274853801
Sundanese,French,0.5940721649484536
Swati,French,0.48
Swedish,French,0.4625
Tahitian,French,0.5098765432098765
Tajik,French,0.471875
Tamil,French,0.565
Tatar,French,0.490625
Telugu,French,0.46454545454545454
Tetum,French,0.5172413793103449
Thai,French,0.46944444444444444
Tigrinya,French,0.5277777777777778
Tongan,French,0.33174603174603173
Tsonga,French,0.5590277777777778
Tswana,French,0.5216049382716049
Tulu,French,0.40175953079178883
Tumbuka,French,0.5694444444444444
Turkish,French,0.38416666666666666
Turkmen,French,0.5032051282051282
Tuvan,French,0.4875
Udmurt,French,0.4225
Ukrainian,French,0.521875
Urdu,French,0.46474358974358976
Uyghur,French,0.3214285714285714
Venda,French,0.5480769230769231
Vepsian,French,0.5328947368421053
Vietnamese,French,0.4956896551724138
Võro,French,0.5096153846153846
Walloon,French,0.3308270676691729
Waray,French,0.5285714285714286
Welsh,French,0.459375
Wolof,French,0.5285714285714286
Wu,French,0.546875
Xhosa,French,0.4340909090909091
Yoruba,French,0.4583333333333333
Zeelandic,French,0.459375
Zulu,French,0.34536082474226804
Abkhazian,Friulian,0.5865384615384616
Acehnese,Friulian,0.48648648648648646
Adyghe,Friulian,0.49282296650717705
Afar,Friulian,0.5544871794871795
Afrikaans,Friulian,0.6166666666666667
Akan,Friulian,0.5945945945945946
Alemannic,Friulian,0.5571428571428572
Amharic,Friulian,0.584375
Anglo-Saxon,Friulian,0.5857142857142857
Arabic,Friulian,0.6285714285714286
Aragonese,Friulian,0.36875
Armenian,Friulian,0.4861111111111111
Aromanian,Friulian,0.28153153153153154
Assamese,Friulian,0.6261261261261262
Asturian,Friulian,0.3814102564102564
Atikamekw,Friulian,0.5585585585585585
Avar,Friulian,0.4675
Bambara,Friulian,0.5848214285714286
Banjar,Friulian,0.49673202614379086
Bashkir,Friulian,0.6791666666666667
Basque,Friulian,0.53125
Bavarian,Friulian,0.6231884057971014
Belarusian,Friulian,0.4722222222222222
Bengali,Friulian,0.5857142857142857
Bhojpuri,Friulian,0.4959677419354839
Bislama,Friulian,0.6018518518518519
Bosnian,Friulian,0.5
